current_path,git_status,path_type,domain,current_role,proposed_path,proposed_role,action,merge_group,archive_status,reference_risk,migration_stage,validation_required,notes
src/estimation/phase2c_liquidations.py,tracked_head,src,liquidations,Python implementation,src/dai_sim/calibration/liquidations.py,calibration,move_and_rename,calibration,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/estimation/statistics.py,tracked_head,src,calibration,Python implementation,src/dai_sim/calibration/statistics.py,calibration,move,calibration,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/experiments.py,tracked_head,src,experiments,Python implementation,src/dai_sim/experiments/scenarios.py;src/dai_sim/experiments/runner.py;src/dai_sim/experiments/summaries.py,experiment orchestration,split,experiment-orchestration-split,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/gas_process.py,tracked_head,src,gas,Python implementation,src/dai_sim/inputs/gas.py,runtime input adapter,move_and_rename,inputs,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/liquidation.py,modified_tracked,src,liquidations,Python implementation,src/dai_sim/model/liquidation.py,simulation model,move,model,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/market_bootstrap.py,tracked_head,src,market,Python implementation,src/dai_sim/inputs/market.py,runtime input adapter,move_and_rename,inputs,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/metrics.py,tracked_head,src,experiments,Python implementation,src/dai_sim/model/metrics.py,simulation model,move,model,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/plot_results.py,tracked_head,src,experiments,Python implementation,src/dai_sim/experiments/plots.py,experiment orchestration,move_and_rename,experiments,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/price_process.py,tracked_head,src,market,Python implementation,src/dai_sim/model/collateral_prices.py,simulation model,move_and_rename,model,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/protocol_data.py,tracked_head,src,protocol,Python implementation,src/dai_sim/inputs/protocol.py,runtime input adapter,move_and_rename,inputs,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/simulation.py,modified_tracked,src,repository,Python implementation,src/dai_sim/model/simulation.py,simulation model,move,model,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/vault.py,tracked_head,src,vaults,Python implementation,src/dai_sim/model/vault.py,simulation model,move,model,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
src/vault_initialisation.py,tracked_head,src,vaults,Python implementation,src/dai_sim/inputs/vaults.py,runtime input adapter,move_and_rename,inputs,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
structure.txt,tracked_head,structure.txt,repository,documentation,docs/archive/historical_plans/structure_snapshot.txt,historical archive,archive,obsolete root snapshot,historical,low,08_documentation,link/path review,No movement in this design task.
tests/fixtures/empirical_market_fixture.csv,tracked_head,tests,market,test fixture,tests/fixtures/market/empirical_market.csv,semantic test,move_and_rename,market fixture,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/fixtures/protocol/collateral_mapping_fixture.csv,tracked_head,tests,protocol,test fixture,tests/fixtures/protocol/collateral_mapping_fixture.csv,semantic test,retain,protocol fixture,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/fixtures/protocol/liquidation_fixture.csv,tracked_head,tests,liquidations,test fixture,tests/fixtures/protocol/liquidation_fixture.csv,semantic test,retain,protocol fixture,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/fixtures/protocol/protocol_fixture.csv,tracked_head,tests,protocol,test fixture,tests/fixtures/protocol/protocol_fixture.csv,semantic test,retain,protocol fixture,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/fixtures/protocol/vault_fixture.csv,tracked_head,tests,vaults,test fixture,tests/fixtures/protocol/vault_fixture.csv,semantic test,retain,protocol fixture,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_gas_pipeline.py,tracked_head,tests,gas,automated test,tests/workflows/gas/test_acquisition.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_liquidation_diagnostic.py,tracked_head,tests,liquidations,automated test,tests/workflows/liquidations/test_diagnostic.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_liquidation_diagnostic_attempt3.py,tracked_head,tests,liquidations,automated test,tests/workflows/liquidations/test_diagnostic_reconciliation.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_liquidation_production.py,tracked_head,tests,liquidations,automated test,tests/workflows/liquidations/test_acquisition.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_market_pipeline.py,tracked_head,tests,market,automated test,tests/workflows/market/test_acquisition.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_protocol_parameter_history.py,tracked_head,tests,protocol,automated test,tests/workflows/protocol/test_history.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_protocol_parameters.py,tracked_head,tests,protocol,automated test,tests/workflows/protocol/test_acquisition.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_vat_activation_diagnostic.py,tracked_head,tests,cross_domain,automated test,tests/workflows/protocol/test_activation.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_vault_discovery.py,tracked_head,tests,vaults,automated test,tests/workflows/vaults/test_discovery.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_dune_vault_production.py,tracked_head,tests,vaults,automated test,tests/workflows/vaults/test_acquisition.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_empirical_tranche_a_config.py,tracked_head,tests,cross_domain,automated test,tests/inputs/test_configuration.py,runtime input adapter,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_parameter_adoption_review.py,tracked_head,tests,calibration,automated test,tests/calibration/test_adoption.py,calibration,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_phase1e_b_representative_vaults.py,tracked_head,tests,vaults,automated test,tests/workflows/vaults/test_representative_windows.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_phase2a_candidate_review.py,tracked_head,tests,calibration,automated test,tests/calibration/test_validation.py,calibration,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_phase2a_estimation.py,tracked_head,tests,calibration,automated test,tests/calibration/test_market_gas_protocol.py,calibration,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_phase2b_vault_estimation.py,tracked_head,tests,vaults,automated test,tests/calibration/test_vaults.py,calibration,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_phase2c_liquidation_estimation.py,tracked_head,tests,liquidations,automated test,tests/calibration/test_liquidations.py,calibration,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_process_dune_hourly_gas.py,tracked_head,tests,gas,automated test,tests/workflows/gas/test_processing.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_process_dune_market_prices.py,tracked_head,tests,market,automated test,tests/workflows/market/test_processing.py,semantic test,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_tranche_b_vault_initialisation.py,tracked_head,tests,vaults,automated test,tests/inputs/test_vaults.py,runtime input adapter,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
tests/test_tranche_c_environment_inputs.py,tracked_head,tests,cross_domain,automated test,tests/inputs/test_environment.py,runtime input adapter,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
config/empirical/data/liquidation_arrival_hourly_pool.csv,intended_untracked,config,liquidations,tracked runtime model input,data/liquidations/model_inputs/arrival/hourly_pool.csv,runtime empirical input,move_and_rename,domain model input,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/data/liquidation_arrival_pools_manifest.json,intended_untracked,config,liquidations,tracked runtime model input,data/liquidations/model_inputs/arrival/manifest.json,runtime empirical input,move_and_rename,domain model input,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/data/liquidation_sequence_pool.csv,intended_untracked,config,liquidations,tracked runtime model input,data/liquidations/model_inputs/arrival/sequence_pool.csv,runtime empirical input,move_and_rename,domain model input,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/phase2_empirical_liquidation_arrivals.yaml,intended_untracked,config,liquidations,configuration,config/profiles/empirical.yaml,user-facing configuration,merge,empirical-profile,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_capacity_lower.yaml,intended_untracked,config,liquidations,configuration,config/sensitivities/liquidations/capacity_low.yaml,user-facing configuration,move_and_rename,domain sensitivity,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_capacity_upper.yaml,intended_untracked,config,liquidations,configuration,config/sensitivities/liquidations/capacity_high.yaml,user-facing configuration,move_and_rename,domain sensitivity,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_hurdle_lower.yaml,intended_untracked,config,liquidations,configuration,config/sensitivities/liquidations/hurdle_low.yaml,user-facing configuration,move_and_rename,domain sensitivity,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_hurdle_upper.yaml,intended_untracked,config,liquidations,configuration,config/sensitivities/liquidations/hurdle_high.yaml,user-facing configuration,move_and_rename,domain sensitivity,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_legacy_demand.yaml,intended_untracked,config,liquidations,configuration,config/sensitivities/liquidations/legacy_demand.yaml,user-facing configuration,move_and_rename,domain sensitivity,active,high_runtime_path,04_configuration_inputs,YAML/JSON parse; profile equivalence; checksum resolution,No movement in this design task.
docs/tranche_d_liquidation_arrival_and_capacity_report.md,intended_untracked,docs,liquidations,documentation,docs/archive/tranche_reports/tranche_d_liquidation_arrival_and_capacity_report.md,historical archive,archive,tranche report,historical,low_link,08_documentation,link/path review,No movement in this design task.
scripts/build_liquidation_arrival_runtime_pools.py,intended_untracked,scripts,liquidations,CLI workflow,workflows/liquidations/build_inputs.py,domain workflow,move_and_rename,,active,medium_cli,06_workflows,CLI help; mocked workflow tests,No movement in this design task.
scripts/run_tranche_d_liquidation_diagnostics.py,intended_untracked,scripts,liquidations,CLI workflow,workflows/inputs/validate_liquidations.py,runtime input adapter,move_and_rename,,active,medium_cli,06_workflows,CLI help; mocked workflow tests,No movement in this design task.
src/liquidation_demand.py,intended_untracked,src,liquidations,Python implementation,src/dai_sim/inputs/liquidations.py,runtime input adapter,move_and_rename,inputs,active,high_import,03_source_package,imports; unit and regression tests; Experiments 1-5 checksums,No movement in this design task.
tests/test_tranche_d_liquidation_demand.py,intended_untracked,tests,liquidations,automated test,tests/inputs/test_liquidations.py,runtime input adapter,move_and_rename,semantic test suite,active,medium_test_discovery,09_tests,pytest discovery and full suite,No movement in this design task.
.DS_Store,ignored_group,local_noise,cross_domain,repository-wide Finder metadata,.DS_Store,repository-wide Finder metadata,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored local noise
.idea/,ignored_group,local_noise,cross_domain,IDE workspace metadata,.idea/,IDE workspace metadata,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored local noise
.pytest_cache/,ignored_group,local_noise,cross_domain,pytest cache,.pytest_cache/,pytest cache,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored local noise
**/__pycache__/,ignored_group,local_noise,cross_domain,Python bytecode caches,**/__pycache__/,Python bytecode caches,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored local noise
.venv/;venv/;env/,ignored_group,local_noise,cross_domain,local virtual environments,.venv/;venv/;env/,local virtual environments,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored local noise
.env,ignored_group,configuration,cross_domain,local credentials,.env,local credentials,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,secret local configuration
outputs/**,ignored_group,outputs,cross_domain,generated experiment outputs,outputs/**,generated experiment outputs,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,generated runtime output
data/raw/**,ignored_group,data,cross_domain,large raw datasets except tracked README files,data/<domain>/raw/**,large raw datasets except tracked README files,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored domain raw data
data/processed/**,ignored_group,data,cross_domain,large processed datasets except tracked README files,data/<domain>/processed/**,large processed datasets except tracked README files,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored domain processed data
data/provenance/**,ignored_group,provenance,cross_domain,generated provenance except selected tracked manifests,data/<domain>/provenance/**,generated provenance except selected tracked manifests,generated_ignore,,generated,path_policy,10_outputs_ignore,git check-ignore; no force-add,ignored detailed provenance
docs/repository_restructuring_specification.md,design_artefact,docs,documentation,approved restructuring specification,docs/repository_restructuring_specification.md,durable restructuring specification,retain,,active,low_link,01_or_11_repository,Markdown structure; links; design review,Created by this design task; no movement.
docs/repository_restructuring_path_map.csv,design_artefact,docs,documentation,complete file-level migration map,docs/repository_restructuring_path_map.csv,durable migration map,retain,,active,low_link,01_or_11_repository,CSV parse; tracked and intended coverage,Created by this design task; self-registering row.
docs/repository_restructuring_reference_inventory.csv,design_artefact,docs,documentation,current import and path-reference inventory,docs/repository_restructuring_reference_inventory.csv,durable reference inventory,retain,,active,low_link,01_or_11_repository,CSV parse; independent import and path scan,Created by this design task; no runtime reference changed.
