referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
scripts/acquire_dune_liquidations.py,773,"parsed, parsed_columns = read_csv(partial)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,779,"action_rows, _ = read_csv(chunk_paths(chunk, ""action"")[""raw""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,831,"action_rows, action_columns = read_csv(chunk_paths(chunk, ""action"")[""raw""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,833,"replacement = json.loads(CHUNK_18_REPLACEMENT_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,905,"state = json.loads(CHUNK_18_COMPLETED_RECOVERY_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,946,"action_state = json.loads(chunk_paths(chunk, ""action"")[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,949,"action_rows, _ = read_csv(chunk_paths(chunk, ""action"")[""raw""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,964,"action_state = json.loads(action.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,969,"transaction_state = json.loads(transaction.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1029,"state = json.loads(LEGACY_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1048,"state = json.loads(LEGACY_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1055,"parsed, parsed_columns = read_csv(LEGACY_RAW)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1132,"state = json.loads(LEGACY_CORRECTED_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1151,"state = json.loads(LEGACY_CORRECTED_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1163,"parsed, parsed_columns = read_csv(LEGACY_CORRECTED_RAW)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1216,temporary = Path(temporary_name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1234,"state = json.loads(path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1250,"action_rows, action_columns = read_csv(chunk_paths(chunk, ""action"")[""raw""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1254,"tx_rows, tx_columns = read_csv(chunk_paths(chunk, ""transaction"")[""raw""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1316,"actions, action_columns = read_csv(ACTION_COMBINED)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1317,"transactions, transaction_columns = read_csv(TRANSACTION_COMBINED)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1335,"len(read_csv(chunk_paths(chunk, ""transaction"")[""raw""])[0]) for chunk in CHUNKS",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1442,"market = pd.read_csv(MARKET_PANEL, usecols=[""timestamp_utc"", ""eth_price_usd""])",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1443,"gas = pd.read_csv(GAS_PANEL, usecols=[",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1558,"legacy = json.loads(LEGACY_CORRECTED_STATE.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1571,"actions, action_columns = read_csv(ACTION_COMBINED)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1572,"transactions, transaction_columns = read_csv(TRANSACTION_COMBINED)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_liquidations.py,1657,"manifest = json.loads(MANIFEST.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,8,__future__,python_import,__future__,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,10,argparse,python_import,argparse,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,11,csv,python_import,csv,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,12,datetime,python_import,datetime,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,13,hashlib,python_import,hashlib,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,14,json,python_import,json,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,15,os,python_import,os,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,16,pathlib,python_import,pathlib,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,17,shutil,python_import,shutil,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,18,sys,python_import,sys,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,19,time,python_import,time,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,20,typing,python_import,typing,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,21,urllib.error,python_import,urllib.error,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,22,urllib.parse,python_import,urllib.parse,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,23,urllib.request,python_import,urllib.request,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,26,validate_dune_market_prices,python_import,validate_dune_market_prices,low_external_import,retain,compileall
scripts/acquire_dune_market_prices.py,28,.validate_dune_market_prices,python_import,.validate_dune_market_prices,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
scripts/acquire_dune_market_prices.py,32,DEFAULT_OUTPUT = Path(,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,33,data/raw/market/dune_prices_hourly_2021-06-01_2024-06-30.csv,literal_path,data/market/raw/dune_prices_hourly_2021-06-01_2024-06-30.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
scripts/acquire_dune_market_prices.py,35,data/provenance/manifests/data_manifest.csv,literal_path,data/provenance/data_manifest.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
scripts/acquire_dune_market_prices.py,36,data/provenance/market,literal_path,data/provenance/market,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
scripts/acquire_dune_market_prices.py,37,sql/dune_hourly_market_prices.sql,literal_path,sql/market/templates/hourly_prices.sql,high_path,mapping_driven_then_manual_review,SQL checksum and provenance reconciliation
scripts/acquire_dune_market_prices.py,168,"with temporary.open(""w"", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,232,"state = json.loads(download_state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,279,"with partial_output.open(""wb"") as destination:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,305,"with path.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,330,"with path.open(""rb"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,350,"with manifest_path.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_market_prices.py,413,"with manifest_path.open(""a"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,9,__future__,python_import,__future__,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,11,argparse,python_import,argparse,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,12,csv,python_import,csv,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,13,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,14,decimal,python_import,decimal,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,15,datetime,python_import,datetime,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,16,hashlib,python_import,hashlib,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,17,json,python_import,json,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,18,math,python_import,math,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,19,os,python_import,os,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,20,pathlib,python_import,pathlib,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,21,re,python_import,re,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,22,tempfile,python_import,tempfile,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,23,time,python_import,time,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,24,typing,python_import,typing,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,25,urllib.error,python_import,urllib.error,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,26,urllib.parse,python_import,urllib.parse,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,27,urllib.request,python_import,urllib.request,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,29,pandas,python_import,pandas,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameter_history.py,32,ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,205,"with path.open(""rb"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,228,"descriptor = os.open(path, os.O_RDONLY)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,240,"with temporary.open(""w"", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,252,"frame.to_csv(temporary, index=False, lineterminator=""\n"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,253,"with temporary.open(""rb+"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,287,"sql = spec.sql_path.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,314,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,327,"evidence = json.loads(VAT_ACTIVATION_EVIDENCE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,366,"evidence = json.loads(VAT_ACTIVATION_EVIDENCE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,591,"CLIPPER_STOPPED_MINIMAL_PAYLOAD_PATH.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,620,partial = Path(partial_name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,630,"with partial.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,684,"evidence = json.loads(CLIPPER_STOPPED_EVIDENCE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,932,"evidence = json.loads(VAT_ACTIVATION_EVIDENCE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1041,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1042,"payload = json.loads(spec.payload_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1116,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1155,partial = Path(partial_name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1165,"with partial.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1222,"prior_state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1285,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1360,"with spec.raw_path.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1416,"state = json.loads(spec.state_path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameter_history.py,1419,"frame = pd.read_csv(spec.raw_path, dtype={""raw_value"": str, ""auxiliary_raw_value"": str})",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,8,__future__,python_import,__future__,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,10,argparse,python_import,argparse,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,11,csv,python_import,csv,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,12,decimal,python_import,decimal,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,13,hashlib,python_import,hashlib,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,14,json,python_import,json,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,15,math,python_import,math,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,16,os,python_import,os,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,17,pathlib,python_import,pathlib,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,18,re,python_import,re,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,19,typing,python_import,typing,low_external_import,retain,compileall
scripts/acquire_dune_protocol_parameters.py,22,ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,51,"with path.open(""rb"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,68,"with temporary.open(""w"", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,75,"descriptor = os.open(path.parent, os.O_RDONLY)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,122,"report = validate_sql(SQL_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,149,"state = json.loads(STATE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,343,"state = json.loads(STATE_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,344,"payload = json.loads(PAYLOAD_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,356,"with temporary.open(""x"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,362,"with temporary.open(""r"", encoding=""utf-8"", newline="""") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,370,"descriptor = os.open(RAW_PATH.parent, os.O_RDONLY)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_protocol_parameters.py,427,"print(json.dumps(validate_sql(SQL_PATH.read_text(encoding=""utf-8"")), indent=2))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,8,__future__,python_import,__future__,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,10,argparse,python_import,argparse,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,11,csv,python_import,csv,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,12,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,13,datetime,python_import,datetime,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,14,decimal,python_import,decimal,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,15,hashlib,python_import,hashlib,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,16,json,python_import,json,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,17,os,python_import,os,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,18,pathlib,python_import,pathlib,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,19,re,python_import,re,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,20,tempfile,python_import,tempfile,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,21,typing,python_import,typing,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,23,pandas,python_import,pandas,low_external_import,retain,compileall
scripts/acquire_dune_vaults.py,26,ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,151,"with path.open(""rb"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,159,"descriptor = os.open(path, os.O_RDONLY)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,171,temporary = Path(name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,184,temporary = Path(name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,215,"sql = TEMPLATE_PATH.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,297,temporary = Path(name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,308,"return json.loads(MANIFEST_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,337,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,367,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,401,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,405,"sql = STREAM_SPECS[kind][""sql""].read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,422,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,786,"with paths[""raw""].open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,826,"payload = json.loads(paths[""payload""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,835,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,880,"sql = paths[""sql""].read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,888,"payload = json.loads(path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,908,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,942,"payload = json.loads(paths[""payload""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,952,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
